,stco,year,avg_temp
177,6041,1981.0,19.337357737494788
178,6043,1981.0,22.410850003232163
179,6045,1981.0,18.380547497648987
180,6047,1981.0,24.18780681873747
181,6049,1981.0,15.978776954978665
182,6051,1981.0,17.20865492667842
183,6053,1981.0,19.439227392725346
184,6055,1981.0,21.581727158530583
185,6057,1981.0,21.888596015625854
186,6059,1981.0,22.958440551356944
187,6061,1981.0,23.63147361859226
188,6063,1981.0,17.242507333164433
189,6065,1981.0,27.979810285619468
190,6067,1981.0,23.18266674761864
191,6069,1981.0,20.775439619115946
192,6071,1981.0,25.78332157335303
193,6073,1981.0,22.341685382849054
194,6075,1981.0,15.651279865150869
195,6077,1981.0,23.553877256295184
196,6079,1981.0,20.907465847778038
197,6081,1981.0,16.67884953001411
198,6083,1981.0,19.446322179380626
199,6085,1981.0,20.722199466007886
200,6087,1981.0,17.320608820106273
201,6089,1981.0,21.234607969137798
202,6091,1981.0,16.51192471642259
203,6093,1981.0,16.542472170508894
204,6095,1981.0,23.125256899947264
205,6097,1981.0,20.18796360058067
206,6099,1981.0,24.066239461846227
207,6101,1981.0,23.63937526229339
208,6103,1981.0,24.372847892940644
209,6105,1981.0,19.38711424659594
210,6107,1981.0,25.18437647777554
211,6109,1981.0,22.63989776798106
212,6111,1981.0,20.70730242161937
213,6113,1981.0,23.42431941432365
214,6115,1981.0,23.683375011641843
215,8001,1981.0,19.110528609950748
216,8003,1981.0,14.791930306092004
217,8005,1981.0,18.73779595349083
218,8007,1981.0,15.231201331139758
219,8009,1981.0,21.886043429072245
220,8011,1981.0,21.892595501760077
221,8013,1981.0,19.047131445819183
222,8014,1981.0,19.20775977299696
223,8015,1981.0,15.470642783743296
224,8017,1981.0,20.00737699465153
225,8019,,
226,8021,1981.0,14.72136407364498
227,8023,1981.0,14.80825221319834
228,8025,1981.0,21.24216929285095
229,8027,1981.0,14.985111967378522
230,8029,1981.0,19.444117625874608
231,8031,1981.0,19.067951171158196
232,8033,1981.0,14.872715712787958
233,8035,1981.0,17.268328335769848
234,8037,1981.0,14.442807433914071
235,8039,1981.0,17.569232675453677
236,8041,1981.0,17.42388436935815
237,8043,1981.0,18.961825939517368
238,8045,1981.0,17.237009991117883
239,8047,,
240,8049,1981.0,12.311419210998363
241,8051,1981.0,12.920679956485992
242,8053,1981.0,11.171657269409518
243,8055,1981.0,17.568501225544125
244,8057,1981.0,11.712423780301481
245,8059,1981.0,18.113449303533336
246,8061,1981.0,20.75752694070684
247,8063,1981.0,19.395934554990646
248,8065,1981.0,10.29057994251955
249,8067,1981.0,16.90850520955807
250,8069,1981.0,17.618473226545774
251,8071,1981.0,19.419653615335598
252,8073,1981.0,18.36570234925738
253,8075,1981.0,18.826712512408974
254,8077,1981.0,19.772577333365735
255,8079,1981.0,10.677547058224548
256,8081,1981.0,15.665094412374929
257,8083,1981.0,17.394654268305437
258,8085,1981.0,18.995440458659118
259,8087,1981.0,19.38361100637375
260,8089,1981.0,21.717538684915755
261,8091,1981.0,14.867685130691608
262,8093,1981.0,11.17442436004915
263,8095,1981.0,19.178902204487425
264,8097,1981.0,14.060133306998335
265,8099,1981.0,21.643913981672792
266,8101,1981.0,20.521878960383113
267,8103,1981.0,15.47719991039133
268,8105,1981.0,14.326268305412395
269,8107,1981.0,14.113766010481648
270,8109,1981.0,14.622052837729681
271,8111,1981.0,8.034220293646959
272,8113,1981.0,15.79280212679264
273,8115,1981.0,19.35930808641625
274,8117,1981.0,11.252683104173007
275,8119,1981.0,12.036484048988685
276,8121,1981.0,18.84796954278338
277,8123,1981.0,18.782027866008786
278,8125,1981.0,19.608928045918635
279,9001,1981.0,18.16299199435924
280,9003,1981.0,18.084364068199882
281,9005,1981.0,16.797215090544718
282,9007,1981.0,18.022317438481956
283,9009,1981.0,18.093195609103624
284,9011,1981.0,17.711880001937757
285,9013,1981.0,17.138160480456985
286,9015,1981.0,17.275554453168386
287,10001,1981.0,20.34604499704312
288,10003,1981.0,20.15147757836316
289,10005,1981.0,20.479456364200093
290,12001,1981.0,26.534170211400035
291,12003,1981.0,26.227661922401552
292,12005,1981.0,25.92860696984912
293,12007,1981.0,26.382825382477524
294,12009,1981.0,27.36055750196537
295,12011,1981.0,28.221283723138864
296,12013,1981.0,26.09129804300702
297,12015,1981.0,27.829423743329905
298,12017,1981.0,27.116260481575516
299,12019,1981.0,26.501915524582337
300,12021,1981.0,28.023329678095052
301,12023,1981.0,26.38449452567213
302,12027,1981.0,27.637087692406563
303,12029,1981.0,26.17760292879435
304,12031,1981.0,26.54307702838191
305,12033,1981.0,25.73721606307152
306,12035,1981.0,27.098041399432738
307,12037,1981.0,26.104401364090165
308,12039,1981.0,25.69055874442318
309,12041,1981.0,26.31088162699923
310,12043,1981.0,27.881971774261025
311,12045,1981.0,26.135760200407855
312,12047,1981.0,26.211260573892485
313,12049,1981.0,27.612951521265355
314,12051,1981.0,27.982427181199395
315,12053,1981.0,27.10812257395554
316,12055,1981.0,27.73102135332607
317,12057,1981.0,27.52285255681173
318,12059,1981.0,25.51549395251592
319,12061,1981.0,27.58843477632696
320,12063,1981.0,25.918961629912122
321,12065,1981.0,25.668856574389817
322,12067,1981.0,26.31324106666187
323,12069,1981.0,27.364445296305895
324,12071,1981.0,27.958375828197397
325,12073,1981.0,25.915456854666022
326,12075,1981.0,26.552540233952136
327,12077,1981.0,26.168439502651847
328,12079,1981.0,26.133163876939342
329,12081,1981.0,27.40230757931502
330,12083,1981.0,26.928677471991538
331,12085,1981.0,27.727776677196424
332,12086,1981.0,27.99370989039853
333,12087,1981.0,27.71383690540448
334,12089,1981.0,26.26690729965675
335,12091,1981.0,25.859802470208297
336,12093,1981.0,27.624200903101094
337,12095,1981.0,27.523776204401788
338,12097,1981.0,27.513896904387565
339,12099,1981.0,27.693949384278156
340,12101,1981.0,27.435141053617144
341,12103,1981.0,27.452875486038327
342,12105,1981.0,27.744893621192517
343,12107,1981.0,26.69935311440736
344,12109,1981.0,26.332379286301503
345,12111,1981.0,27.565046349191128
346,12113,1981.0,25.862761341061425
347,12115,1981.0,27.643644702150926
348,12117,1981.0,27.379321282862787
349,12119,1981.0,27.137082643299678
350,12121,1981.0,26.410617098233523
351,12123,1981.0,26.056298178326532
352,12125,1981.0,26.440148131107335
353,12127,1981.0,27.11790637965867
354,12129,1981.0,26.189449339093702
355,12131,1981.0,25.696039324836224
356,12133,1981.0,25.62804158762352
357,13001,1981.0,25.688579572924027
358,13003,1981.0,25.83950338650621
359,13005,1981.0,25.775801871618814
360,13007,1981.0,25.796697338498397
361,13009,1981.0,24.634910856347695
362,13011,1981.0,22.560842045239358
363,13013,1981.0,23.072376578515946
364,13015,1981.0,22.681973080028307
365,13017,1981.0,25.47409713482182
366,13019,1981.0,25.737495913639204
367,13021,1981.0,24.799047191726288
368,13023,1981.0,25.216356575304648
369,13025,1981.0,25.876402005169485
370,13027,1981.0,25.830288657018666
371,13029,1981.0,25.45344488423641
372,13031,1981.0,25.410126801380343
373,13033,1981.0,24.520932828565417
374,13035,1981.0,23.875547610360933
375,13037,1981.0,25.313328477936405
376,13039,1981.0,25.898945463323532
377,13043,1981.0,25.436231613387736
378,13045,1981.0,22.668494714411985
379,13047,1981.0,22.654755390793177
380,13049,1981.0,26.21613283637151
381,13051,1981.0,25.50406849638125
382,13053,1981.0,24.793030307557704
383,13055,1981.0,22.582278893343496
384,13057,1981.0,22.255297027515233
385,13059,1981.0,23.317826519551083
386,13061,1981.0,25.17892793347372
387,13063,1981.0,23.338814636084702
388,13065,1981.0,25.827560001926955
389,13067,1981.0,22.55725132279766
390,13069,1981.0,25.76116329379767
391,13071,1981.0,25.93442623947584
392,13073,1981.0,24.03977593800796
393,13075,1981.0,25.837451050575872
394,13077,1981.0,23.539963060097072
395,13079,1981.0,24.60691898158119
396,13081,1981.0,25.60954711345947
397,13083,1981.0,21.752050954233965
398,13085,1981.0,21.554834382421486
399,13087,1981.0,26.11612146889254
400,13089,1981.0,23.074874216431816
401,13091,1981.0,25.584410830003513
402,13093,1981.0,25.340938728942906
403,13095,1981.0,25.656323827883465
404,13097,1981.0,22.891946176971338
405,13099,1981.0,25.733727145592535
406,13101,1981.0,26.073138674098118
407,13103,1981.0,25.42158869756839
408,13105,1981.0,23.07488169112614
409,13107,1981.0,25.170226773349558
410,13109,1981.0,25.31339716634401
411,13111,1981.0,20.69102039576824
412,13113,1981.0,23.23689787708393
413,13115,1981.0,22.851927576042876
414,13117,1981.0,22.119178168998435
415,13119,1981.0,22.841154482613113
416,13121,1981.0,22.847658260352127
417,13123,1981.0,21.15742516778429
418,13125,1981.0,24.1338103777532
419,13127,1981.0,26.0329472652421
420,13129,1981.0,22.69619039437135
421,13131,1981.0,25.85873137597823
422,13133,1981.0,23.906323526963387
423,13135,1981.0,22.704631134326807
424,13137,1981.0,21.30656032385585
425,13139,1981.0,21.985228252747348
426,13141,1981.0,24.149723813910608
427,13143,1981.0,22.131226198433623
428,13145,1981.0,24.06444756870955
429,13147,1981.0,23.082279775738655
430,13149,1981.0,23.262083120574566
431,13151,1981.0,23.43833361293559
432,13153,1981.0,24.996367113843046
433,13155,1981.0,25.574247984829295
434,13157,1981.0,22.945114632819994
435,13159,1981.0,24.275576676941956
436,13161,1981.0,25.620462019996417
437,13163,1981.0,24.527772332763835
438,13165,1981.0,24.97487742519166
439,13167,1981.0,24.92475150911089
440,13169,1981.0,24.482137400890156
441,13171,1981.0,23.86021795725416
442,13173,1981.0,25.827908758887784
443,13175,1981.0,25.285562269669875
444,13177,1981.0,25.56326814830768
445,13179,1981.0,25.793665661003306
446,13181,1981.0,23.91677205557324
447,13183,1981.0,25.85506443565311
448,13185,1981.0,25.89605914644442
449,13187,1981.0,21.11532159744743
450,13189,1981.0,23.9350582069789
451,13191,1981.0,25.97591006883114
452,13193,1981.0,25.005675908281873
453,13195,1981.0,23.028854797390483
454,13197,1981.0,24.512641197316555
455,13199,1981.0,23.699403041589022
456,13201,1981.0,26.035481039145665
457,13205,1981.0,25.824593336983494
458,13207,1981.0,24.347329205739275
459,13209,1981.0,25.45331765323029
460,13211,1981.0,23.82942253205075
461,13213,1981.0,22.630272392802098
462,13215,1981.0,24.85350710738131
463,13217,1981.0,23.664067830512515
464,13219,1981.0,23.421415946352262
465,13221,1981.0,23.396586084388844
466,13223,1981.0,22.620597685606835
467,13225,1981.0,24.736677603075734
468,13227,1981.0,21.717758890801896
469,13229,1981.0,25.828010457667737
470,13231,1981.0,23.59315321314324
471,13233,1981.0,22.710826365812782
472,13235,1981.0,25.455753566083253
473,13237,1981.0,24.26399197822694
474,13239,1981.0,24.947396290791897
475,13241,1981.0,19.76700599685332
476,13243,1981.0,25.107755749588005
477,13245,1981.0,24.405635565239184
478,13247,1981.0,23.352535788442907
479,13249,1981.0,24.745741018252062
480,13251,1981.0,25.137170793708417
481,13253,1981.0,26.380092397018633
482,13255,1981.0,23.392011136520363
483,13257,1981.0,22.687725500593253
484,13259,1981.0,24.722175029677874
485,13261,1981.0,25.218260089844158
486,13263,1981.0,24.255039178476906
487,13265,1981.0,23.80794363919605
488,13267,1981.0,25.53123402270874
489,13269,1981.0,24.529654505639193
490,13271,1981.0,25.520289680645305
491,13273,1981.0,25.270500095355146
492,13275,1981.0,25.88793678311951
493,13277,1981.0,25.64447211620577
494,13279,1981.0,25.53397795000746
495,13281,1981.0,19.63457771249111
496,13283,1981.0,25.31788854767328
497,13285,1981.0,23.743209813260062
498,13287,1981.0,25.476968489703108
499,13289,1981.0,24.988647117008572
500,13291,1981.0,19.93373162851938
501,13293,1981.0,24.136932577015475
502,13295,1981.0,22.45087777668528
503,13297,1981.0,23.3183614696427
504,13299,1981.0,25.942022043157706
505,13301,1981.0,23.949082144632097
506,13303,1981.0,24.33897503448641
507,13305,1981.0,25.887240955230574
508,13307,1981.0,24.839040829816074
509,13309,1981.0,25.454124676083172
510,13311,1981.0,21.061571267545546
511,13313,1981.0,22.595931433560875
512,13315,1981.0,25.46836099853944
513,13317,1981.0,23.690244704290148
514,13319,1981.0,24.896621673898267
515,13321,1981.0,25.64304673194732
516,16001,1981.0,18.44199422065399
517,16003,1981.0,14.996713635752855
518,16005,1981.0,16.37127237180024
519,16007,1981.0,14.53161393331813
520,16009,1981.0,14.34765325516062
521,16011,1981.0,16.145738413891266
522,16013,1981.0,15.278964001216242
523,16015,1981.0,16.904319396950953
524,16017,1981.0,13.833127806620473
525,16019,1981.0,15.129607864427445
526,16021,1981.0,14.392912618582226
527,16023,1981.0,14.91718972269688
528,16025,1981.0,14.581512916466503
529,16027,1981.0,18.58647350848608
530,16029,1981.0,14.639859637441326
531,16031,1981.0,16.823319727618028
532,16033,1981.0,14.27734842720343
533,16035,1981.0,15.123582897058906
534,16037,1981.0,13.547017044980707
535,16039,1981.0,18.656128603924373
536,16041,1981.0,16.93980117930842
537,16043,1981.0,14.190257681589586
538,16045,1981.0,18.447129722722504
539,16047,1981.0,18.53048582646495
540,16049,1981.0,14.618404333012052
541,16051,1981.0,15.689575372071808
542,16053,1981.0,17.549590781402316
543,16055,1981.0,14.69724280533498
544,16057,1981.0,14.842921496715192
545,16059,1981.0,13.808773059037078
546,16061,1981.0,13.841634882676694
547,16063,1981.0,17.103211108683833
548,16065,1981.0,14.877948265945061
549,16067,1981.0,17.036639416060833
550,16069,1981.0,16.269471962640626
551,16071,1981.0,16.824144595673086
552,16073,1981.0,18.537421542572556
553,16075,1981.0,18.762606869056807
554,16077,1981.0,16.290604571436834
555,16079,1981.0,13.95789522005576
556,16081,1981.0,13.184976301524905
557,16083,1981.0,17.114318951272807
558,16085,1981.0,12.381302549553176
559,16087,1981.0,18.299430594587374
560,17001,1981.0,19.778012585228993
561,17003,1981.0,22.130279272069725
562,17005,1981.0,20.830810697849053
563,17007,1981.0,17.364556659042396
564,17009,1981.0,19.708967141084077
565,17011,1981.0,18.51739600414372
566,17013,1981.0,20.60096105156265
567,17015,1981.0,17.620890789412968
568,17017,1981.0,19.81640938437528
569,17019,1981.0,19.159250527579825
570,17021,1981.0,20.16252797166907
571,17023,1981.0,20.355859569746045
572,17025,1981.0,20.82392535311395
573,17027,1981.0,20.987688551197856
574,17029,1981.0,19.97472269636911
575,17031,1981.0,18.027479795251928
576,17033,1981.0,20.693916848838956
577,17035,1981.0,20.21760660255616
578,17037,1981.0,17.562282380166508
579,17039,1981.0,19.3891424409448
580,17041,1981.0,19.676537206245797
581,17043,1981.0,17.942405010824686
582,17045,1981.0,19.664905914871625
583,17047,1981.0,21.334793613492995
584,17049,1981.0,20.178917450747374
585,17051,1981.0,20.536750613892924
586,17053,1981.0,18.802433604637955
587,17055,1981.0,21.408372709380117
588,17057,1981.0,19.41909285270098
589,17059,1981.0,21.65299864217144
590,17061,1981.0,20.197754026814817
591,17063,1981.0,18.568079878876034
592,17065,1981.0,21.28604853619796
593,17067,1981.0,19.687020894266695
594,17069,1981.0,21.58682846141953
595,17071,1981.0,19.17199722988578
596,17073,1981.0,18.682535734372898
597,17075,1981.0,18.687686733590493
598,17077,1981.0,21.460343600568063
599,17079,1981.0,20.476065986895286
600,17081,1981.0,21.084172182540595
601,17083,1981.0,20.486836549353313
602,17085,1981.0,17.32264880309973
603,17087,1981.0,21.53693514600521
604,17089,1981.0,17.553693063694354
605,17091,1981.0,18.47321428425233
606,17093,1981.0,18.078079681535872
607,17095,1981.0,18.774155798165918
608,17097,1981.0,16.994332118572917
609,17099,1981.0,18.535363908719937
610,17101,1981.0,20.98032568786983
611,17103,1981.0,17.82217434630097
612,17105,1981.0,18.76824241310613
613,17107,1981.0,19.637415952979417
614,17109,1981.0,19.355460938244686
615,17111,1981.0,17.207667914469063
616,17113,1981.0,19.201538807353778
617,17115,1981.0,19.821152196026596
618,17117,1981.0,20.4087341783893
619,17119,1981.0,21.037178772882942
620,17121,1981.0,20.821933135002535
621,17123,1981.0,18.77663861756483
622,17125,1981.0,19.76315311825639
623,17127,1981.0,21.91980267089112
624,17129,1981.0,19.726345960117136
625,17131,1981.0,18.915806539713344
626,17133,1981.0,21.39763990539275
627,17135,1981.0,20.441020201647056
628,17137,1981.0,19.949766619964414
629,17139,1981.0,19.870433602092568
630,17141,1981.0,17.5772635624798
631,17143,1981.0,18.86262191580254
632,17145,1981.0,21.359419825055536
633,17147,1981.0,19.378672890021424
634,17149,1981.0,20.032059596503146
635,17151,1981.0,21.60405185067671
636,17153,1981.0,22.03114429281034
637,17155,1981.0,18.81654615914565
638,17157,1981.0,21.433244460401077
639,17159,1981.0,20.784574903426613
640,17161,1981.0,18.810048114893387
641,17163,1981.0,21.41450123557306
642,17165,1981.0,21.461528124040587
643,17167,1981.0,19.975401799454684
644,17169,1981.0,19.683232557671772
645,17171,1981.0,20.048500587753892
646,17173,1981.0,20.1883576771382
647,17175,1981.0,18.614024438603767
648,17177,1981.0,17.341899463330993
649,17179,1981.0,19.377314666623384
650,17181,1981.0,21.69827198089994
651,17183,1981.0,19.21838266559035
652,17185,1981.0,21.23283744796354
653,17187,1981.0,18.97933412249078
654,17189,1981.0,21.141599769437764
655,17191,1981.0,21.10735116706156
656,17193,1981.0,21.446596208996404
657,17195,1981.0,18.339650887808943
658,17197,1981.0,18.332699962041605
659,17199,1981.0,21.348769643396867
660,17201,1981.0,17.384576006095877
661,17203,1981.0,19.030409707767234
662,18001,1981.0,18.41883182907986
663,18003,1981.0,18.088846307986756
664,18005,1981.0,19.769692252996773
665,18007,1981.0,18.74737295916542
666,18009,1981.0,18.38001818509607
667,18011,1981.0,19.072359890961017
668,18013,1981.0,19.89272188739855
669,18015,1981.0,18.697674817256118
670,18017,1981.0,18.296781979312215
671,18019,1981.0,20.806634472730686
672,18021,1981.0,19.926777574277537
673,18023,1981.0,18.66708192336567
674,18025,1981.0,20.588689543440758
675,18027,1981.0,20.731570014562912
676,18029,1981.0,19.62516643642499
677,18031,1981.0,19.55509768849286
678,18033,1981.0,17.78692993516933
679,18035,1981.0,18.566728272653393
680,18037,1981.0,20.739807379961682
681,18039,1981.0,17.671892352990366
682,18041,1981.0,18.827210634871292
683,18043,1981.0,20.691490150751203
684,18045,1981.0,19.21570723875937
685,18047,1981.0,19.25813840519119
686,18049,1981.0,18.08779823016416
687,18051,1981.0,21.380810815390028
688,18053,1981.0,18.45472147675997
689,18055,1981.0,20.168260674049943
690,18057,1981.0,18.889277026152815
691,18059,1981.0,19.166603276949935
692,18061,1981.0,20.76291477687584
693,18063,1981.0,19.42501087041226
694,18065,1981.0,18.435168461686324
695,18067,1981.0,18.47647587595117
696,18069,1981.0,18.47819955961613
697,18071,1981.0,19.925283522049334
698,18073,1981.0,18.363228583538792
699,18075,1981.0,18.555332043087407
700,18077,1981.0,19.74680611889572
701,18079,1981.0,19.822413241916635
702,18081,1981.0,19.648748884481932
703,18083,1981.0,20.960253598766485
704,18085,1981.0,17.901809037714393
705,18087,1981.0,17.521423047284937
706,18089,1981.0,18.153555217813807
707,18091,1981.0,17.818658265713676
708,18093,1981.0,20.139717560609
709,18095,1981.0,18.701363422350557
710,18097,1981.0,19.518797117501915
711,18099,1981.0,18.03883257609355
712,18101,1981.0,20.481410598603244
713,18103,1981.0,18.2407417637257
714,18105,1981.0,19.94133372923386
715,18107,1981.0,19.083389742235568
716,18109,1981.0,19.675325994578138
717,18111,1981.0,18.56180949045652
718,18113,1981.0,17.734961758079308
719,18115,1981.0,19.792255702499418
720,18117,1981.0,20.405558024401707
721,18119,1981.0,19.84116165283136
722,18121,1981.0,19.85421295123263
723,18123,1981.0,21.064616032670283
724,18125,1981.0,21.043870169074445
725,18127,1981.0,17.992232898537157
726,18129,1981.0,21.653058849415586
727,18131,1981.0,18.203023604318705
728,18133,1981.0,19.68121469743167
729,18135,1981.0,18.44052342246764
730,18137,1981.0,19.487875399564455
731,18139,1981.0,18.975888779573825
732,18141,1981.0,17.75482015615813
733,18143,1981.0,20.45279692890397
734,18145,1981.0,19.560243362921774
735,18147,1981.0,21.446481219655876
736,18149,1981.0,17.979638918574956
737,18151,1981.0,17.19529903699802
738,18153,1981.0,20.51377305051955
739,18155,1981.0,19.750866096437882
740,18157,1981.0,18.92054813192323
741,18159,1981.0,18.491982963900895
742,18161,1981.0,18.729119645086545
743,18163,1981.0,21.64045552737629
744,18165,1981.0,19.694199505425104
745,18167,1981.0,19.99325335133564
746,18169,1981.0,18.27857824534472
747,18171,1981.0,18.972930354418978
748,18173,1981.0,21.537610588320316
749,18175,1981.0,20.36273495413672
750,18177,1981.0,18.386156326470655
751,18179,1981.0,18.39455861915558
752,18181,1981.0,18.562588175296035
753,18183,1981.0,17.913777391509424
754,19001,1981.0,19.357366995834603
755,19003,1981.0,19.296111583842727
756,19005,1981.0,17.13282650789356
757,19007,1981.0,19.458261776491092
758,19009,1981.0,18.908072190278045
759,19011,1981.0,18.24132283975543
760,19013,1981.0,17.923466206227626
761,19015,1981.0,18.543887971154582
762,19017,1981.0,17.707930961581155
763,19019,1981.0,17.57336258019724
764,19021,1981.0,18.011728194221384
765,19023,1981.0,18.053195516389376
766,19025,1981.0,18.285851368372967
767,19027,1981.0,18.621800915683483
768,19029,1981.0,19.318201566964383
769,19031,1981.0,18.403111461766937
770,19033,1981.0,17.665539390103476
771,19035,1981.0,18.385288789879684
772,19037,1981.0,17.351100140626166
773,19039,1981.0,19.14834167459739
774,19041,1981.0,17.816610214177008
775,19043,1981.0,17.401217193361788
